Unnamed: 0,type,age,gender,size,coat,breed
52511,Abyssinian,American Shorthair,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52512,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52513,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52514,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52515,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52516,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52517,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52518,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
52519,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52520,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52521,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52523,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
52524,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52525,Abyssinian,American Bobtail,Abyssinian,American Curl,American Curl,Russian Blue
52526,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52527,Abyssinian,American Curl,American Bobtail,American Curl,American Shorthair,Russian Blue
52528,Abyssinian,Abyssinian,American Bobtail,American Shorthair,American Shorthair,Russian Blue
52529,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52530,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52531,Abyssinian,Abyssinian,Abyssinian,Abyssinian,American Shorthair,Russian Blue
52533,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52534,Abyssinian,Abyssinian,Abyssinian,American Bobtail,American Shorthair,Russian Blue
52535,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52536,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52537,Abyssinian,Abyssinian,American Bobtail,American Curl,American Curl,Russian Blue
52538,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52539,Abyssinian,American Shorthair,Abyssinian,American Curl,American Curl,Russian Blue
52540,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52541,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52542,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52543,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52544,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52545,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52546,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52547,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52548,Abyssinian,American Bobtail,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52549,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52550,Abyssinian,American Curl,Abyssinian,American Curl,American Shorthair,Russian Blue
52551,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
52552,Abyssinian,American Bobtail,American Bobtail,American Curl,American Curl,Russian Blue
52553,Abyssinian,American Bobtail,American Bobtail,American Curl,American Bobtail,Russian Blue
52554,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52555,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52556,Abyssinian,Abyssinian,American Bobtail,American Shorthair,American Shorthair,Russian Blue
52557,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52558,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52559,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52560,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52561,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52562,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
52563,Abyssinian,Abyssinian,Abyssinian,American Bobtail,American Shorthair,Russian Blue
52564,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52565,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52566,Abyssinian,American Curl,Abyssinian,American Curl,American Shorthair,Russian Blue
52567,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52568,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52569,Abyssinian,American Bobtail,Abyssinian,American Curl,American Curl,Russian Blue
52570,Abyssinian,American Bobtail,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52571,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52572,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52573,Abyssinian,American Bobtail,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52575,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52576,Abyssinian,American Shorthair,American Bobtail,American Shorthair,American Shorthair,Russian Blue
52577,Abyssinian,American Shorthair,American Bobtail,American Curl,American Bobtail,Russian Blue
52578,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
52580,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52581,Abyssinian,American Curl,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52582,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52583,Abyssinian,American Shorthair,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52584,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52585,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52586,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52589,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52590,Abyssinian,American Bobtail,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52591,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52592,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52593,Abyssinian,American Bobtail,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52594,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52595,Abyssinian,American Shorthair,Abyssinian,American Curl,American Curl,Russian Blue
52596,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
52597,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
52598,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52599,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52600,Abyssinian,American Shorthair,American Bobtail,American Curl,American Curl,Russian Blue
52601,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
52602,Abyssinian,American Bobtail,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52604,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
52605,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52606,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52607,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52608,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52609,Abyssinian,American Bobtail,American Bobtail,American Curl,American Bobtail,Russian Blue
52611,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52612,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52613,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52614,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
52616,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52617,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52618,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52619,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52620,Abyssinian,American Bobtail,American Bobtail,American Bobtail,American Curl,Russian Blue
52621,Abyssinian,American Bobtail,Abyssinian,American Curl,American Curl,Russian Blue
52622,Abyssinian,American Bobtail,American Bobtail,American Shorthair,American Shorthair,Russian Blue
52623,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52624,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52625,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52626,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52627,Abyssinian,American Bobtail,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52628,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52629,Abyssinian,American Shorthair,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52630,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52631,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52632,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Curl,Russian Blue
52633,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52634,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52635,Abyssinian,Abyssinian,American Bobtail,American Curl,American Curl,Russian Blue
52636,Abyssinian,Abyssinian,American Bobtail,Abyssinian,American Curl,Russian Blue
52637,Abyssinian,Abyssinian,American Bobtail,American Shorthair,American Shorthair,Russian Blue
52638,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52639,Abyssinian,American Bobtail,American Bobtail,American Bobtail,American Curl,Russian Blue
52640,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52641,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52642,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52643,Abyssinian,American Bobtail,American Bobtail,American Curl,American Bobtail,Russian Blue
52646,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52647,Abyssinian,American Bobtail,Abyssinian,American Curl,American Curl,Russian Blue
52648,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52649,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52651,Abyssinian,American Bobtail,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52652,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52654,Abyssinian,Abyssinian,American Bobtail,Abyssinian,American Shorthair,Russian Blue
52655,Abyssinian,American Bobtail,American Bobtail,American Curl,American Shorthair,Russian Blue
52656,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52657,Abyssinian,American Bobtail,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52658,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52659,Abyssinian,Abyssinian,American Bobtail,American Curl,American Shorthair,Russian Blue
52660,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52661,Abyssinian,Abyssinian,American Bobtail,American Curl,American Curl,Russian Blue
52662,Abyssinian,American Bobtail,Abyssinian,American Bobtail,American Curl,Russian Blue
52663,Abyssinian,American Bobtail,American Bobtail,American Shorthair,American Shorthair,Russian Blue
52664,Abyssinian,American Bobtail,American Bobtail,American Shorthair,American Shorthair,Russian Blue
52665,Abyssinian,American Shorthair,American Bobtail,American Shorthair,American Shorthair,Russian Blue
52666,Abyssinian,Abyssinian,American Bobtail,American Bobtail,American Shorthair,Russian Blue
52667,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52668,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52669,Abyssinian,American Shorthair,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52670,Abyssinian,American Bobtail,Abyssinian,American Bobtail,American Bobtail,Russian Blue
52671,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52672,Abyssinian,Abyssinian,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52673,Abyssinian,American Bobtail,Abyssinian,American Shorthair,American Shorthair,Russian Blue
52674,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52675,Abyssinian,Abyssinian,Abyssinian,American Curl,American Shorthair,Russian Blue
52676,Abyssinian,Abyssinian,Abyssinian,American Curl,American Bobtail,Russian Blue
52677,Abyssinian,American Shorthair,Abyssinian,American Curl,American Shorthair,Russian Blue
52678,Abyssinian,American Bobtail,Abyssinian,American Curl,American Shorthair,Russian Blue
52679,Abyssinian,American Shorthair,American Bobtail,American Curl,American Shorthair,Russian Blue
